thread,0.006
18th,0.025
stirring,0.025
confront,0.006
pursued,-0.01
rescued,-0.015
spot,0.001
priceless,0.006
enhance,0.025
screwball,0.025
orchestral,0.025
shorter,0.001
yearning,0.004
wisecracking,0.009
saga,0.007
hypnotic,0.009
stranger,0.025
flamboyant,0.025
pairing,0.001
fewer,0.003
realm,0.025
suck,-0.106
pompous,0.004
underneath,0.007
endlessly,-0.016
conveys,0.025
misguided,-0.024
define,0.006
fable,0.009
cost,0.007
undead,-0.012
lifelong,0.009
frank,0.025
budding,0.025
feminine,0.025
reese,0.025
grasp,0.006
rude,-0.013
grotesque,0.004
sumptuous,0.025
psychologically,0.025
viewer's,0.003
sang,0.025
portrait,0.025
sacrifice,0.025
enthralled,0.025
horrified,-0.007
guided,0.009
confirmed,0.004
aristocratic,0.025
examined,0.009
bottle,0.007
hideous,-0.078
questioning,0.001
drowning,0.006
unconvincing,-0.146
exploding,-0.006
mountains,0.025
luminous,0.025
choosing,-0.012
incidentally,0.009
near,-0.018
cinematographic,0.007
evokes,0.025
distracted,-0.01
fulfilled,0.025
depend,0.007
bend,0.025
favour,-0.018
maintaining,0.025
veteran,-0.003
committing,-0.007
offbeat,0.025
guide,0.004
mixing,-0.003
relatives,0.025
ripped,-0.094
ridiculously,-0.082
inserted,-0.006
robot,0.004
astonishingly,0.009
hometown,0.025
irrational,0.009
psychedelic,0.004
colored,0.0
shady,0.025
trashy,-0.04
westerns,0.003
criticize,0.0
northern,0.025
treating,0.025
recurring,0.007
creep,0.007
ample,-0.007
incidental,0.006
ruining,-0.004
bus,0.0
rocky,0.024
timely,0.024
wrongly,0.003
electronic,0.003
relationships,0.007
emerge,0.024
honorable,0.007
extent,-0.007
interestingly,0.024
reportedly,0.007
predictably,-0.018
sour,0.0
refreshingly,0.024
needless,-0.028
freaky,-0.006
survives,-0.012
redeeming,-0.25
conclude,-0.016
ostensibly,-0.004
preaching,-0.001
disjointed,-0.065
league,0.024
neutral,0.024
inexperienced,-0.001
permanent,0.004
misleading,-0.031
tie,-0.012
releases,-0.001
odds,0.024
recovering,0.024
its',0.024
irrelevant,-0.04
likewise,0.024
testament,0.024
reviewing,-0.015
crushed,-0.009
culminating,0.024
rejects,0.0
astonished,0.007
understatement,0.001
cave,-0.021
derived,0.0
labeled,0.001
guns,-0.013
avoiding,-0.004
awfully,-0.052
poking,0.024
dances,0.024
hindsight,0.024
basement,-0.001
satisfactory,0.024
bread,0.024
adopt,0.024
lifts,0.024
renewed,0.024
mobile,0.0
gold,-0.001
mundane,-0.012
responds,0.024
else's,0.0
unattractive,-0.025
darkly,0.024
pressed,-0.007
sorely,-0.025
quotes,0.001
tender,0.024
mess,-0.054
fulfilling,0.024
sardonic,0.024
empathy,-0.027
tacky,-0.034
collecting,0.006
air,-0.003
amiable,0.024
somber,0.024
stubborn,0.024
justify,-0.009
stalking,-0.012
confronting,0.024
dread,0.024
birth,0.006
sassy,0.024
net,0.004
agent,-0.001
oppressive,0.006
animation,0.024
intend,0.003
evidently,-0.028
guardian,0.007
prize,0.004
subtext,0.024
counts,0.024
monumental,0.024
nifty,0.024
airing,0.004
magician,0.024
likeable,-0.006
intends,0.024
twenty,-0.015
formidable,0.024
lens,0.004
ripping,-0.019
ex,0.003
forgetting,-0.003
beg,-0.001
integrated,0.024
glaring,0.0
thumbs,0.024
navy,0.024
outrageously,0.001
protecting,0.007
washed,-0.012
imposing,0.024
other's,0.0
fi,0.006
imprisoned,0.001
distinguished,0.007
record,0.007
undeniable,0.024
stroke,0.007
traveled,0.006
destructive,0.004
muted,0.006
cult,-0.007
ensuing,0.024
sporting,-0.003
reminding,0.006
crashed,-0.006
deleted,-0.021
incorporated,0.024
tempted,-0.028
teeth,-0.021
favor,-0.041
unavailable,0.024
illustrated,0.024
hurts,-0.027
overblown,0.004
neglect,0.024
randomly,-0.057
obligatory,-0.009
virtual,-0.021
engrossed,0.024
smoothly,0.024
fateful,0.024
terrifically,0.024
traumatic,-0.003
uncertain,0.024
blatant,-0.038
puppy,-0.006
stale,-0.025
robotic,-0.003
blinded,0.007
complement,0.024
spelled,-0.001
foolish,-0.012
denying,0.006
weaknesses,0.024
distinctly,0.006
financially,0.024
wishes,0.0
concentrates,0.024
scares,-0.024
retrieve,0.001
smuggling,0.022
swearing,-0.013
spotted,0.0
grace,0.022
raunchy,0.022
exploit,-0.006
mighty,0.022
representative,0.022
performs,0.022
study,-0.01
spread,0.001
toned,0.0
infinitely,-0.006
plagued,-0.001
quibble,0.022
hokey,-0.006
stumble,-0.013
woven,0.022
documented,0.022
smallest,0.022
underused,0.003
welldone,0.022
sucks,-0.127
captive,-0.003
altered,-0.007
testing,0.0
frozen,-0.01
taste,-0.001
offend,0.006
suave,0.004
atrocious,-0.172
competing,0.022
boyish,0.022
amidst,0.022
emerged,0.022
whereas,0.0
dub,0.006
interviewed,-0.013
mexican,-0.007
apt,-0.004
crowded,0.0
subway,0.022
latin,0.022
gags,-0.013
pale,-0.006
ultra,-0.015
shoots,0.003
blatantly,-0.041
avid,-0.001
moments,0.003
concentrate,0.0
talks,0.022
projected,0.022
topped,0.003
experiences,0.003
blank,-0.04
heartily,0.022
rebel,0.022
sparkling,0.022
desires,0.022
irony,0.006
slapped,-0.013
grandmother,0.022
investigate,-0.032
concludes,0.022
plots,0.001
dreary,-0.052
romance,0.004
flair,0.022
promote,-0.009
fixed,0.003
angle,0.001
moviemaking,0.0
dozens,0.0
feelgood,0.022
competitive,0.022
thousand,0.0
detached,-0.004
alluring,0.022
danger,-0.01
strikes,0.022
intrigue,0.001
introducing,-0.007
quit,-0.009
idiot,-0.049
ward,0.022
dont,-0.013
credits,-0.018
alright,-0.078
subtitled,0.003
here's,-0.035
damned,-0.022
existential,0.004
exquisitely,0.022
hesitate,0.022
progressively,0.004
scream,-0.025
unlucky,0.003
paired,-0.003
lurking,-0.007
dripped,0.022
lousy,-0.183
who've,0.022
ably,0.022
knock,0.0
villains,-0.004
sword,0.022
shaking,-0.025
immigrant,0.022
could've,-0.038
landscapes,0.004
wrap,0.004
metaphysical,0.022
concentrated,-0.004
flash,-0.016
adolescent,0.003
preposterous,-0.049
grainy,-0.018
pro,0.003
root,-0.003
continuously,-0.003
exceedingly,0.003
judge,0.004
unconscious,0.001
marvel,0.022
anguish,0.022
transferred,0.003
revolving,0.001
hat,0.006
insanely,0.001
managing,0.0
murderer,0.022
props,-0.009
macho,0.003
defy,0.004
violently,-0.006
link,0.003
upside,-0.003
unfolded,0.022
planted,0.006
formal,0.022
trivial,-0.015
classified,0.0
does,0.003
hires,0.022
spoiling,0.022
rightfully,0.022
prevent,-0.016
useless,-0.078
macabre,0.022
impressively,0.022
factual,-0.012
athletic,0.022
senses,0.022
alternate,-0.006
willingly,0.001
illustrates,0.022
crap,-0.108
explicitly,0.022
blending,0.022
grisly,-0.003
thematic,0.022
needing,-0.004
romanticized,0.022
diary,0.022
cartoonish,-0.031
lethal,0.022
addressing,0.003
reality,0.022
drastically,-0.003
gangster,0.004
incestuous,-0.012
raging,-0.001
robbing,0.001
consequently,0.0
lightweight,0.022
it'll,-0.004
buffalo,0.022
biblical,0.001
countryside,0.022
spreading,0.022
climb,0.022
pal,0.001
whining,-0.021
doing,0.021
internal,-0.013
decorated,0.021
scale,-0.009
seamlessly,0.021
someone's,-0.019
arise,0.021
thats,-0.021
underbelly,0.021
gray,-0.016
cup,0.003
rampant,0.0
cartoon,-0.009
neighborhood,0.0
shockingly,-0.021
freak,-0.019
enlisted,0.021
interpret,0.004
inspire,0.003
dumped,-0.018
rule,0.021
unemployed,-0.003
nod,-0.004
dominates,0.021
ghost,-0.006
popping,-0.015
historian,0.021
timed,0.004
shrink,0.021
feminist,0.0
reversed,0.004
flawlessly,0.021
mandatory,0.021
beats,-0.004
formerly,0.021
sink,-0.013
evocative,0.021
bloodshed,0.0
comprised,0.001
cursed,-0.004
shouting,-0.037
triumph,0.021
tire,0.021
bonding,0.021
ruins,-0.004
shorts,0.021
god,-0.062
truthful,0.001
alternately,0.001
treasured,0.021
applauded,0.021
inherited,0.004
weaker,-0.003
marriage,0.021
cell,-0.001
external,0.021
affects,0.021
emphasize,0.021
waking,-0.006
adapting,0.003
battles,0.001
darkness,0.004
slice,0.021
harmless,-0.006
nails,0.021
coping,0.021
spawned,0.021
designs,0.021
test,0.003
cleaning,0.0
feed,-0.012
crazed,-0.037
welldeveloped,0.021
=,0.021
chess,0.021
lightning,0.001
entranced,0.021
admits,0.021
enlightened,0.003
prolific,0.021
trail,0.021
relish,0.021
preferably,-0.003
ladder,0.021
knocking,0.0
renowned,0.021
fictitious,0.021
rocked,0.021
lackluster,-0.044
bombastic,0.021
maniacal,0.003
cake,-0.007
team,-0.012
choppy,-0.041
respond,0.021
solitary,0.021
awry,-0.007
digging,0.004
wiped,-0.01
devastated,0.021
foster,0.021
hopelessly,-0.05
investigates,0.021
burn,-0.032
addictive,0.021
indicate,-0.015
luscious,0.021
devilish,0.021
panic,0.001
burst,-0.006
newcomer,0.021
jolly,0.004
unbelievably,-0.09
dangerously,0.021
courage,0.021
planet's,0.021
advise,-0.035
recycled,-0.04
amoral,0.003
everybody,0.0
launched,-0.007
exhausted,0.021
packs,0.021
bewildered,0.021
eagle,0.021
insist,-0.012
uniform,0.004
color,0.021
federal,0.021
revive,0.0
wives,0.021
insulting,-0.108
showcase,0.003
hardest,0.021
worrying,0.0
mask,-0.012
welcomed,0.021
devoid,-0.053
immoral,0.021
crown,0.021
fool,-0.01
topic,0.021
civilized,0.021
conveying,0.0
releasing,-0.013
screams,-0.007
require,-0.012
blends,0.021
fog,0.021
tour,-0.001
traumatized,0.001
posing,-0.015
witch,0.021
gathering,0.021
operatic,0.021
handy,0.021
heavyhanded,-0.034
overlong,-0.034
lays,0.021
tangled,0.021
,0.021
sharply,0.021
tasteful,0.021
allegorical,0.021
humiliated,0.021
thirty,-0.01
grandfather,0.021
dominate,0.021
abstract,0.021
strengths,0.021
unsatisfying,-0.024
adrian,0.021
incorrect,-0.016
advertised,-0.029
con,0.021
restricted,0.021
opposing,0.021
albeit,0.021
puzzled,0.001
incident,0.004
risky,0.021
lingering,0.001
skillfully,0.021
lunatic,-0.013
dress,0.004
exception,0.0
summed,-0.013
subversive,0.021
center,0.021
extravagant,0.021
mannerisms,0.021
crossed,-0.015
stereotype,-0.001
thereby,-0.01
universally,0.004
moderately,0.001
gal,0.021
craving,0.021
visionary,0.021
resourceful,0.021
ruthless,0.021
uncompromising,0.021
stepped,0.021
celebrating,0.021
dramatically,-0.013
outcome,0.001
prophetic,0.021
temple,0.021
grossly,-0.004
fatally,0.021
norm,0.021
lean,0.004
miraculous,0.021
rational,-0.019
robust,0.019
steamy,0.019
questioned,0.019
verbally,0.019
idiotic,-0.119
monstrous,-0.004
enthusiastically,0.019
smashed,0.019
employs,0.019
path,0.019
enthusiasm,0.019
unfaithful,0.019
compares,0.019
demonic,-0.029
sport,0.019
child's,0.019
assure,0.001
contend,0.019
downward,0.003
spectacularly,0.0
geared,0.019
defining,0.003
poverty,0.019
pornographic,-0.007
mercilessly,0.0
switched,-0.022
rightful,0.019
bouncing,0.003
click,0.019
compromised,0.019
wistful,0.019
elusive,0.019
goodlooking,-0.022
scheme,0.019
tackled,0.019
rooted,0.001
stimulating,0.003
creatively,0.019
wakes,0.001
carnal,0.019
flashing,-0.007
rave,-0.034
restaurant,0.019
oblivious,-0.01
fare,-0.003
stylistic,0.019
forms,0.019
chases,-0.01
quoting,0.019
sheep,0.019
pops,-0.016
ass,0.001
stumbling,0.0
stylistically,0.019
fulfill,0.019
dizzying,0.019
switching,-0.012
devious,0.003
exposing,0.001
flipping,0.019
popped,-0.019
smalltown,0.019
dared,0.019
belonged,0.019
weary,-0.001
abroad,-0.001
daytime,0.001
trademark,0.019
bombed,0.003
casually,-0.004
internet,-0.003
topnotch,0.019
brains,-0.004
bent,0.019
contrasted,0.019
romp,0.019
carefree,0.019
electrifying,0.019
awarded,-0.003
marks,0.019
crisp,0.019
perpetually,0.019
dresses,0.001
story's,0.019
mourning,0.019
briefly,-0.007
speed,0.019
protective,0.019
laced,0.001
sub,-0.01
assuming,-0.038
recalls,0.019
tested,-0.003
climatic,0.019
teaches,0.019
ailing,0.019
competently,0.003
ignorant,-0.056
grabs,0.0
seedy,0.019
balancing,0.019
varying,0.001
hunted,-0.01
dreaded,0.019
disappointment,-0.041
appalling,-0.1
rigid,0.0
publish,0.019
socially,-0.009
vampire,-0.015
steadily,0.019
stepping,0.019
battling,0.001
spree,-0.001
stalked,-0.018
noting,-0.009
assorted,0.019
slim,-0.006
rediscovered,0.019
distraught,0.019
dramas,0.019
update,-0.001
uncommon,0.019
blames,0.003
hint,-0.007
pack,0.019
suspended,0.003
person's,0.019
year's,0.0
earning,0.019
shop,0.019
washing,0.019
sequels,0.019
dentist,0.019
territory,0.019
fright,-0.001
idyllic,0.019
imitating,0.001
teens,-0.012
midnight,0.019
belief,-0.012
meantime,0.019
daughter's,0.003
aid,0.019
prestigious,0.019
unwittingly,0.003
comprehensive,0.019
fishing,-0.004
hurting,-0.001
associate,0.019
gathered,-0.01
incomprehensible,-0.057
dreaming,0.0
transcend,0.019
command,0.019
kung,0.019
pointless,-0.206
astute,0.019
comparison,-0.01
pole,0.019
remotely,-0.18
waitress,0.019
filmmaker,0.0
realises,0.0
butt,0.019
intentional,-0.021
supports,0.019
respectful,0.019
jarring,-0.019
indifferent,-0.006
spoilers,-0.009
mesmerized,0.019
plotted,-0.001
attacks,0.019
exuberant,0.019
vocabulary,0.019
involvement,-0.001
the,0.019
none,-0.049
detailing,0.019
smiles,0.019
overhead,0.019
incapable,-0.022
ensures,0.019
spellbinding,0.019
democratic,0.019
fierce,0.019
synchronized,0.019
theory,-0.004
funky,0.019
unquestionably,0.019
alas,-0.021
unstoppable,0.019
speech,-0.021
cuts,-0.013
towards,-0.001
underwear,-0.022
muddled,-0.057
alienated,0.019
womanizing,0.019
rear,-0.001
magically,-0.012
struggled,0.019
natured,0.019
kidnapping,-0.015
friend's,-0.006
refusing,0.019
prevented,0.0
project,-0.007
rides,0.019
characterized,0.019
cabin,-0.01
advancing,0.019
censored,0.019
eldest,0.019
grief,0.019
rock,-0.001
taboo,0.003
underworld,0.019
biting,-0.006
retain,0.019
lowest,-0.054
relies,-0.015
wry,0.019
encourages,0.019
actors,-0.004
la,-0.007
awardwinning,0.019
fifth,-0.006
illness,0.018
celluloid,-0.012
broader,0.018
aliens,-0.013
reckless,-0.001
newest,0.018
settling,0.018
casted,0.018
poisoned,0.018
noirish,0.018
pan,0.018
addresses,0.018
overnight,0.018
caliber,-0.004
sorrow,0.018
bang,-0.009
surface,0.001
blended,0.018
comfortably,0.018
nonsensical,-0.065
triple,0.018
ravishing,-0.001
observe,0.018
dental,0.018
pool,0.018
et,0.018
singular,0.018
flicks,-0.016
wasting,-0.116
streets,0.018
deceptively,0.018
lovers,0.018
vengeful,0.0
kid's,-0.01
sticking,-0.028
staggering,0.018
dismal,-0.031
robbed,-0.009
snappy,0.001
dearly,0.018
persistent,0.018
originated,0.018
album,0.018
naturalistic,0.018
improves,0.018
calculating,0.018
sleeps,0.018
dreamed,0.018
measured,0.018
rounds,0.018
resembling,-0.015
maximum,-0.006
token,-0.032
body,-0.013
largest,-0.007
televised,0.018
rescue,-0.024
gladly,0.001
relentless,0.018
numb,0.018
jungle,0.018
dimwitted,-0.001
homicidal,0.018
brisk,0.018
printed,0.018
antiwar,0.018
nighttime,0.018
denial,0.018
ideas,-0.007
retains,0.018
crushing,0.018
darker,0.018
family,0.018
departed,0.018
unjustly,0.018
exposes,0.018
danced,0.018
advantage,0.018
deliberate,0.018
river,0.018
candle,0.018
invested,-0.022
messy,-0.015
acid,-0.009
hybrid,-0.015
toys,-0.01
reflective,0.018
approaches,0.018
fleeting,-0.001
terror,0.018
alienate,0.018
chaotic,-0.012
exclusive,0.018
purse,0.018
email,0.018
callous,0.018
impeccably,0.018
believably,0.018
listens,0.018
feisty,0.018
awake,-0.043
belt,0.0
contrasting,0.018
insignificant,0.001
rambling,-0.018
stranded,-0.029
incomparable,0.018
spinal,0.001
spoiler,-0.024
smitten,0.001
embarks,0.018
critically,0.018
unrated,0.001
tag,0.001
solidly,0.018
speechless,0.018
blurred,-0.001
unsuccessful,0.018
perceptive,0.018
angst,0.018
invariably,0.0
retained,0.018
compellingly,0.018
twelve,0.001
reflecting,0.018
skip,-0.066
heightened,0.018
suggestive,0.0
acknowledge,-0.007
interacting,0.018
pouring,0.018
chemistry,-0.013
folklore,0.018
roommates,0.018
listened,-0.016
adapt,0.018
underestimated,0.018
winner,0.018
shifting,0.018
differ,0.018
recite,0.018
transcends,0.018
category,-0.01
complains,0.018
depict,0.018
comprehend,0.018
weaves,0.018
upbringing,0.0
seduce,0.001
she'd,0.001
rushing,0.018
succeeding,0.018
shunned,0.018
creepiest,0.018
masked,-0.003
pen,-0.004
unhinged,-0.009
hysterically,-0.019
neither,-0.004
warped,-0.001
contribute,-0.016
secluded,-0.004
technological,0.001
mile,-0.012
empathize,0.018
chuckle,-0.001
vile,0.0
strangest,0.018
elevated,0.018
hire,-0.012
protagonists,0.018
unflinching,0.018
delve,0.018
gear,-0.012
spiral,-0.001
unspoken,0.018
bomb,-0.006
peace,0.018
placing,-0.006
wielding,-0.004
fearing,0.018
panned,0.018
landmark,0.018
await,0.018
row,0.018
promptly,-0.043
ignoring,-0.022
dismissed,0.018
skinny,-0.007
ranch,0.018
tune,-0.003
birthday,0.001
repulsive,-0.022
unorthodox,0.018
beach,0.018
hateful,-0.018
swallow,-0.016
qualify,-0.01
rape,-0.015
rainy,-0.004
chest,-0.027
surpassed,0.018
wary,0.018
delirious,0.018
dominant,0.018
singer,0.018
efficiently,0.018
roots,0.018
nonprofessional,0.018
storm,0.018
wouldbe,-0.007
presidential,0.018
origin,0.018
post,-0.006
charisma,-0.018
fading,0.018
motive,-0.006
hyped,-0.027
suppressed,0.018
harm,-0.004
matured,0.018
drafted,0.018
shortened,0.018
declared,-0.006
mob,0.0
amusingly,0.018
exceeded,0.018
inexplicably,-0.056
boy's,0.018
vote,-0.003
wanna,-0.046
pilot,0.018
freaking,-0.018
values,-0.018
tip,0.018
no,-0.031
fetched,-0.001
linear,-0.01
declares,0.018
faithfully,0.018
supportive,-0.001
doctor,0.001
situated,0.018
possesses,-0.007
satiric,0.018
fetish,-0.01
sacred,0.018
poem,0.018
locate,0.018
favored,0.018
host,0.018
bias,0.018
challenges,0.018
page,0.018
proverbial,-0.01
intellectually,-0.01
twisty,0.018
photographer,-0.003
ghastly,-0.012
conniving,0.0
mechanic,0.018
gratifying,0.018
beside,0.018
tribal,0.018
purple,0.018
–,0.018
silently,0.016
warden,0.016
coarse,0.016
coherent,-0.019
solved,-0.016
enjoyably,0.016
tossed,-0.043
partying,0.016
economical,0.016
rotten,-0.05
trivia,0.016
sailing,0.016
thereafter,-0.003
fleeing,0.016
stirred,0.016
distressed,0.016
senseless,-0.025
slip,0.016
dares,0.016
wrought,0.016
freaked,-0.006
snatched,0.016
forty,-0.015
punished,-0.001
greedy,-0.003
fest,-0.041
mythological,0.016
excuse,-0.075
embrace,0.016
we'd,-0.004
puzzling,0.0
smell,0.016
has,0.016
icon,0.016
clash,0.016
nonlinear,0.016
marital,-0.001
jean,0.016
gleefully,0.016
points,0.016
exhibited,0.016
naming,0.016
ranked,-0.001
roof,0.016
indirectly,0.016
breathtakingly,0.016
characterdriven,0.016
unrelenting,0.016
policeman,0.016
classify,0.016
distorted,-0.016
counted,-0.007
perverted,-0.018
chronicles,0.016
evolve,0.016
east,-0.001
demon,-0.021
disappearing,-0.009
trilogy,0.016
frantically,0.016
perplexed,0.016
waste,-0.224
overdone,-0.025
soulful,0.016
deaf,-0.003
slows,0.016
adequately,-0.006
household,0.016
sleaze,0.0
utilized,-0.001
descends,0.016
woke,-0.006
resorting,0.016
executing,0.016
fluffy,0.016
skillful,0.016
answering,-0.006
videos,-0.003
graduated,0.016
places,0.016
shaken,0.016
nuts,0.0
been,0.016
eats,0.016
resolve,-0.009
echoes,0.016
fantastical,0.016
delves,0.016
sister's,0.016
literate,0.016
widow,0.016
worldly,0.016
alcohol,0.016
wickedly,0.016
participating,-0.003
scattered,-0.015
despise,0.016
supplied,0.016
notwithstanding,-0.001
autobiographical,0.016
arresting,0.016
stoic,0.016
evoke,-0.007
experiment,-0.012
sliding,0.016
shift,0.016
address,-0.001
blackandwhite,0.016
travesty,-0.028
raving,-0.006
spending,-0.022
wastes,-0.006
proceed,-0.009
intimidating,0.016
interwoven,0.016
toy,-0.003
rip,-0.031
tiresome,-0.053
austere,0.016
origins,0.016
busted,0.016
remove,-0.024
cramped,0.016
modernday,0.016
indelible,0.016
inhabit,0.016
liberated,0.016
outdoor,0.016
inimitable,0.016
undercurrent,0.016
permanently,-0.001
resist,-0.012
approximately,-0.012
selfcentered,-0.013
drowned,-0.024
townspeople,0.016
inspiration,0.016
wax,0.016
son's,-0.001
des,0.016
pervasive,0.016
longsuffering,0.016
exudes,0.016
elevates,0.016
anyone,0.016
saddest,-0.001
sensitively,0.016
conclusion,0.016
infatuated,0.016
lol,0.016
redeem,-0.034
termed,0.016
invading,0.016
ray,0.016
softcore,-0.013
acquainted,0.016
junior,-0.013
narration,0.016
chopped,-0.028
heads,-0.001
drumming,0.016
aptly,0.0
pity,-0.003
improvised,-0.006
escalating,0.016
apocalyptic,0.016
clumsy,-0.059
relive,0.016
pride,0.016
sexiest,0.016
puzzle,0.016
stalwart,0.016
trafficking,0.016
intent,-0.009
offspring,0.016
martian,-0.006
enhances,0.016
kitchen,-0.006
rush,0.0
abandon,0.016
mannered,0.016
account,0.016
illfated,0.016
medium,0.016
tricky,0.016
comparatively,0.016
criticizing,0.0
ladies,0.016
amount,-0.006
emotion,0.016
impoverished,0.016
observing,0.016
prostitute,0.0
volatile,0.016
treacherous,0.016
imagining,-0.003
exiled,0.016
fever,0.016
presume,-0.009
neverending,0.016
saturated,0.0
reported,-0.012
sober,0.016
snap,0.016
shattered,0.016
society,0.016
respects,0.016
bisexual,0.016
rap,0.016
domineering,0.016
moderate,0.016
wee,0.016
underdog,0.016
cheek,0.016
dust,-0.004
legends,0.016
supreme,0.016
cherish,0.016
hottest,0.016
blessing,0.016
concluded,-0.001
loveable,0.016
recreating,0.016
proposes,0.016
perilous,0.016
restore,0.016
riveted,0.016
span,0.0
performer,-0.001
disbelief,-0.001
endure,-0.009
aerial,0.016
biological,0.0
relegated,0.016
heterosexual,0.016
showcases,0.016
looming,0.016
screamed,-0.003
simplest,0.016
conveniently,-0.031
firm,0.016
pushes,0.016
dreamy,-0.001
nearest,-0.015
potent,0.016
wellmeaning,0.016
border,0.016
fanatical,0.016
oriented,0.016
commit,-0.013
polite,-0.003
medieval,-0.001
staging,-0.009
duo,0.016
conquest,0.016
partial,-0.003
eighties,0.016
melt,0.016
happier,0.016
darkest,0.016
evolves,0.016
mercy,0.0
achingly,0.016
prevalent,0.016
cook,0.016
eastern,-0.003
slaughtered,-0.016
frontal,-0.006
wound,0.016
upsetting,-0.003
delayed,0.016
fiancée,0.016
recognizes,0.016
marching,0.016
nerdy,-0.007
sniper,0.016
scandalous,0.016
scaring,-0.004
compulsive,0.016
lastly,0.0
targeted,-0.006
dependent,0.016
fearful,0.016
catches,0.016
recommending,0.016
annual,0.016
derivative,-0.029
stuffed,-0.015
occurring,0.0
handing,0.016
ordeal,0.0
sinking,-0.007
eerily,0.016
radioactive,0.016
hypnotized,0.016
yearold,-0.007
counter,0.016
pressing,0.016
dazzled,0.016
shamelessly,-0.012
psycho,-0.031
ghetto,0.016
unfunny,-4.0
nonexistent,-1.989
unwatchable,-1.899
miserably,-1.765
uninspired,-1.676
horrid,-1.542
incoherent,-1.497
unintentional,-1.497
unoriginal,-1.385
laughably,-1.296
abysmal,-1.207
pile,-1.14
wretched,-1.095
insipid,-1.095
insult,-1.073
moronic,-1.05
unlikeable,-1.05
dire,-1.006
pitiful,-0.983
excruciatingly,-0.961
unimaginative,-0.961
shoddy,-0.939
bible,-0.939
costs,-0.894
inappropriate,-0.894
downhill,-0.872
flop,-0.872
embarrassingly,-0.872
hackneyed,-0.849
nudity,-0.849
plastic,-0.827
topless,-0.804
unnatural,-0.804
inaccurate,-0.804
naughty,-0.782
phony,-0.782
cliched,-0.782
stereotyped,-0.76
plus,-0.76
aiming,-0.76
stabbed,-0.76
pedestrian,-0.737
cardboard,-0.737
worthless,-0.737
severed,-0.715
alleged,-0.715
shred,-0.715
dude,-0.715
meandering,-0.715
sickening,-0.715
we'll,-0.715
nauseating,-0.715
godawful,-0.715
turkey,-0.715
feeble,-0.715
underdeveloped,-0.693
bitten,-0.693
excruciating,-0.693
tolerable,-0.693
inane,-0.693
unappealing,-0.693
camping,-0.693
whiny,-0.67
hollow,-0.67
dumbest,-0.67
dragging,-0.648
unnecessarily,-0.648
incompetent,-0.648
wannabe,-0.648
screw,-0.648
everything,-0.648
nerd,-0.626
unsympathetic,-0.626
scripting,-0.626
flimsy,-0.626
cheaper,-0.603
monotonous,-0.603
revolting,-0.603
consist,-0.603
spit,-0.603
stoned,-0.603
bite,-0.603
plodding,-0.603
cringing,-0.603
torture,-0.603
stomach,-0.603
stabbing,-0.603
stinks,-0.581
populated,-0.581
mysteriously,-0.581
juvenile,-0.581
dreadfully,-0.581
uninspiring,-0.581
irritated,-0.581
mutant,-0.581
drivel,-0.581
vapid,-0.581
discernible,-0.559
vampires,-0.559
werewolf,-0.559
undeveloped,-0.559
needlessly,-0.559
am,-0.559
subpar,-0.559
attract,-0.559
darn,-0.559
wander,-0.559
sebastian,-0.559
prolonged,-0.536
sean,-0.536
miraculously,-0.536
holes,-0.536
zombies,-0.536
padded,-0.536
appalled,-0.536
van,-0.536
inconsistent,-0.536
redundant,-0.536
cannibal,-0.536
interspersed,-0.536
shameful,-0.536
blah,-0.536
slap,-0.536
embarrassment,-0.514
noise,-0.514
arm,-0.514
padding,-0.514
tasteless,-0.514
allegedly,-0.514
shoved,-0.514
scientist,-0.514
genetic,-0.514
mutated,-0.514
misfortune,-0.514
gag,-0.514
untalented,-0.514
bearable,-0.514
artsy,-0.514
predicted,-0.492
messing,-0.492
steaming,-0.492
mercifully,-0.492
sucking,-0.492
soap,-0.492
reasoning,-0.492
whale,-0.492
replacing,-0.492
automatic,-0.469
slept,-0.469
skipping,-0.469
drugged,-0.469
werewolves,-0.469
strained,-0.469
woefully,-0.469
telegraphed,-0.469
twin,-0.469
vacuous,-0.469
snake,-0.469
annoyingly,-0.469
botched,-0.469
spinning,-0.469
rotting,-0.469
bashing,-0.469
outer,-0.469
stupidest,-0.469
suffers,-0.447
fastforward,-0.447
overused,-0.447
clumsily,-0.447
appallingly,-0.447
selfconscious,-0.447
misplaced,-0.447
insert,-0.447
joking,-0.447
monkey,-0.447
imply,-0.447
butchered,-0.447
actors',-0.447
egyptian,-0.447
franchise,-0.447
torturing,-0.447
diehard,-0.447
unimpressive,-0.447
hideously,-0.447
mummy,-0.447
overacted,-0.447
tricked,-0.447
agreeing,-0.447
overwrought,-0.447
programming,-0.447
lifeless,-0.447
decapitated,-0.447
throat,-0.447
offscreen,-0.447
drop,-0.447
interminable,-0.447
bothering,-0.447
catholic,-0.447
summarize,-0.447
arty,-0.447
superfluous,-0.425
prepare,-0.425
practicing,-0.425
church,-0.425
academic,-0.425
disgruntled,-0.425
shiny,-0.425
motivated,-0.425
paint,-0.425
screenwriter,-0.425
spark,-0.425
significantly,-0.425
grating,-0.425
squandered,-0.425
dinosaur,-0.425
women's,-0.425
onesided,-0.425
leg,-0.425
insulted,-0.425
abominable,-0.425
lured,-0.425
arbitrary,-0.425
switch,-0.425
narcissistic,-0.425
consisted,-0.425
